total_price,total_freight,total_items,unique_products,unique_sellers,order_month,order_day_of_week,order_hour,average_item_price,freight_ratio,items_per_seller,seller_diversity,is_weekend,is_business_hour,is_year_end,month_sin,month_cos,hour_sin,hour_cos,log_total_price,log_total_freight,items_x_price,is_late_delivery
123.88,28.76,2.0,2.0,2.0,7,1,17,61.94,0.23216015498869877,1.0,1.0,0,1,0,-0.4999999999999997,-0.8660254037844388,-0.9659258262890683,-0.25881904510252063,4.827353276207177,3.393165209964891,247.76,0
32.9,17.63,1.0,1.0,1.0,1,2,10,32.9,0.5358662613981763,1.0,1.0,0,1,0,0.49999999999999994,0.8660254037844387,0.49999999999999994,-0.8660254037844387,3.5234150143864045,2.924773184613497,32.9,0
189.0,15.49,1.0,1.0,1.0,1,2,20,189.0,0.08195767195767197,1.0,1.0,0,0,0,0.49999999999999994,0.8660254037844387,-0.8660254037844386,0.5000000000000001,5.247024072160486,2.8027541365715076,189.0,0
164.0,33.64,2.0,1.0,1.0,2,0,12,82.0,0.2051219512195122,2.0,0.5,0,1,0,0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,5.10594547390058,3.5450090836942345,328.0,0
61.89,12.68,1.0,1.0,1.0,11,4,15,61.89,0.20487962514137986,1.0,1.0,0,1,1,-0.5000000000000004,0.8660254037844384,-0.7071067811865471,-0.7071067811865479,4.141387168555412,2.615934912194404,61.89,0
89.49,15.38,1.0,1.0,1.0,1,2,11,89.49,0.17186277796401833,1.0,1.0,0,1,0,0.49999999999999994,0.8660254037844387,0.258819045102521,-0.9659258262890682,4.505239347363042,2.7960610784249234,89.49,0
570.0,60.06,3.0,1.0,1.0,4,6,7,190.0,0.10536842105263158,3.0,0.3333333333333333,1,0,0,0.8660254037844387,-0.4999999999999998,0.9659258262890683,-0.25881904510252063,6.3473892096560105,4.111856987306732,1710.0,0
295.0,75.8,5.0,1.0,1.0,2,0,15,59.0,0.2569491525423729,5.0,0.2,0,1,0,0.8660254037844386,0.5000000000000001,-0.7071067811865471,-0.7071067811865479,5.69035945432406,4.341204640153626,1475.0,0
99.15,14.03,1.0,1.0,1.0,6,0,12,99.15,0.14150277357539082,1.0,1.0,0,1,0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,4.606669062111827,2.710048203764883,99.15,0
19.36,26.89,1.0,1.0,1.0,1,4,12,19.36,1.3889462809917357,1.0,1.0,0,1,0,0.49999999999999994,0.8660254037844387,1.2246467991473532e-16,-1.0,3.013572191682322,3.3282682016393976,19.36,0
37.9,15.11,1.0,1.0,1.0,1,3,23,37.9,0.3986807387862797,1.0,1.0,0,0,0,0.49999999999999994,0.8660254037844387,-0.25881904510252157,0.9659258262890681,3.6609942506244004,2.779440197188883,37.9,0
35.8,23.7,2.0,2.0,1.0,11,5,21,17.9,0.6620111731843575,2.0,0.5,1,0,1,-0.5000000000000004,0.8660254037844384,-0.7071067811865477,0.7071067811865474,3.6054978451748854,3.2068032436339315,71.6,0
19.9,27.42,1.0,1.0,1.0,8,2,22,19.9,1.3778894472361811,1.0,1.0,0,0,0,-0.8660254037844385,-0.5000000000000004,-0.5000000000000004,0.8660254037844384,3.039749158970765,3.3470931226689546,19.9,0
44.99,7.39,1.0,1.0,1.0,4,1,11,44.99,0.16425872416092463,1.0,1.0,0,1,0,0.8660254037844387,-0.4999999999999998,0.258819045102521,-0.9659258262890682,3.8284239815518326,2.127040520479115,44.99,0
79.0,31.95,1.0,1.0,1.0,3,2,12,79.0,0.40443037974683543,1.0,1.0,0,1,0,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,4.382026634673881,3.4949912609485163,79.0,0
79.0,14.3,1.0,1.0,1.0,1,6,12,79.0,0.18101265822784812,1.0,1.0,1,1,0,0.49999999999999994,0.8660254037844387,1.2246467991473532e-16,-1.0,4.382026634673881,2.72785282839839,79.0,0
59.99,9.17,1.0,1.0,1.0,7,1,23,59.99,0.1528588098016336,1.0,1.0,0,0,0,-0.4999999999999997,-0.8660254037844388,-0.25881904510252157,0.9659258262890681,4.110709916308365,2.3194422100604686,59.99,0
69.8,15.24,1.0,1.0,1.0,12,5,12,69.8,0.2183381088825215,1.0,1.0,1,1,1,-2.4492935982947064e-16,1.0,1.2246467991473532e-16,-1.0,4.259859000699674,2.787477334733532,69.8,0
21.99,15.1,1.0,1.0,1.0,1,1,16,21.99,0.6866757617098681,1.0,1.0,0,1,0,0.49999999999999994,0.8660254037844387,-0.8660254037844385,-0.5000000000000004,3.1350593387750902,2.7788192719904172,21.99,0
210.0,33.4,2.0,1.0,1.0,4,0,15,105.0,0.15904761904761905,2.0,0.5,0,1,0,0.8660254037844387,-0.4999999999999998,-0.7071067811865471,-0.7071067811865479,5.351858133476067,3.5380565643793527,420.0,0
179.96,65.49,1.0,1.0,1.0,4,6,20,179.96,0.3639142031562569,1.0,1.0,1,0,0,0.8660254037844387,-0.4999999999999998,-0.8660254037844386,0.5000000000000001,5.198276012367811,4.197051560414364,179.96,0
178.0,51.8,2.0,2.0,1.0,10,6,12,89.0,0.2910112359550562,2.0,0.5,1,1,0,-0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,5.187385805840755,3.966511190712216,356.0,0
39.99,10.96,1.0,1.0,1.0,3,1,17,39.99,0.2740685171292823,1.0,1.0,0,1,0,1.0,6.123233995736766e-17,-0.9659258262890683,-0.25881904510252063,3.7133281345162463,2.481567748522486,39.99,0
109.99,16.4,1.0,1.0,1.0,5,0,16,109.99,0.14910446404218564,1.0,1.0,0,1,0,0.49999999999999994,-0.8660254037844387,-0.8660254037844385,-0.5000000000000004,4.709440107163888,2.856470206220483,109.99,0
1309.99,45.74,1.0,1.0,1.0,3,0,7,1309.99,0.03491629707097001,1.0,1.0,0,0,0,1.0,6.123233995736766e-17,0.9659258262890683,-0.25881904510252063,7.178537855969544,3.844600329110712,1309.99,0
99.9,17.95,1.0,1.0,1.0,10,6,20,99.9,0.17967967967967965,1.0,1.0,1,0,0,-0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,4.6141299273595635,2.9418039315284354,99.9,0
144.41,17.45,1.0,1.0,1.0,2,0,14,144.41,0.1208365071670937,1.0,1.0,0,1,0,0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,4.979557338525394,2.915064370486536,144.41,0
69.9,0.0,1.0,1.0,1.0,5,4,13,69.9,0.0,1.0,1.0,0,1,0,0.49999999999999994,-0.8660254037844387,-0.2588190451025208,-0.9659258262890683,4.2612704335380815,0.0,69.9,0
31.0,14.52,1.0,1.0,1.0,1,1,22,31.0,0.46838709677419355,1.0,1.0,0,0,0,0.49999999999999994,0.8660254037844387,-0.5000000000000004,0.8660254037844384,3.4657359027997265,2.7421295147550726,31.0,0
100.0,15.45,1.0,1.0,1.0,12,0,10,100.0,0.1545,1.0,1.0,0,1,1,-2.4492935982947064e-16,1.0,0.49999999999999994,-0.8660254037844387,4.61512051684126,2.800325477211381,100.0,0
63.9,17.7,1.0,1.0,1.0,2,6,14,63.9,0.27699530516431925,1.0,1.0,1,1,0,0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,4.1728476237100445,2.928523523860541,63.9,0
215.56,26.06,1.0,1.0,1.0,10,6,19,215.56,0.12089441454815364,1.0,1.0,1,0,0,-0.8660254037844386,0.5000000000000001,-0.9659258262890684,0.2588190451025203,5.377867645306046,3.2980566227426418,215.56,0
18.9,35.0,1.0,1.0,1.0,11,3,10,18.9,1.851851851851852,1.0,1.0,0,1,1,-0.5000000000000004,0.8660254037844384,0.49999999999999994,-0.8660254037844387,2.990719731730447,3.58351893845611,18.9,0
179.9,21.65,1.0,1.0,1.0,4,5,10,179.9,0.12034463590883823,1.0,1.0,1,1,0,0.8660254037844387,-0.4999999999999998,0.49999999999999994,-0.8660254037844387,5.19794439240125,3.120159851929043,179.9,0
84.99,20.08,1.0,1.0,1.0,12,5,21,84.99,0.23626308977526767,1.0,1.0,1,0,1,-2.4492935982947064e-16,1.0,-0.7071067811865477,0.7071067811865474,4.454231010422805,3.0483247236731614,84.99,0
28.9,17.06,1.0,1.0,1.0,3,3,23,28.9,0.590311418685121,1.0,1.0,0,0,0,1.0,6.123233995736766e-17,-0.25881904510252157,0.9659258262890681,3.3978584803966405,2.8936995479888394,28.9,0
79.9,19.75,1.0,1.0,1.0,7,3,10,79.9,0.2471839799749687,1.0,1.0,0,1,0,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,-0.8660254037844387,4.393213824064446,3.0325462466767075,79.9,0
89.0,13.64,1.0,1.0,1.0,1,1,21,89.0,0.15325842696629213,1.0,1.0,0,0,0,0.49999999999999994,0.8660254037844387,-0.7071067811865477,0.7071067811865474,4.499809670330265,2.6837575085331657,89.0,0
26.5,19.59,1.0,1.0,1.0,2,5,21,26.5,0.7392452830188679,1.0,1.0,1,0,0,0.8660254037844386,0.5000000000000001,-0.7071067811865477,0.7071067811865474,3.3141860046725258,3.0248055210396982,26.5,0
42.99,14.52,1.0,1.0,1.0,4,4,19,42.99,0.3377529658060014,1.0,1.0,0,0,0,0.8660254037844387,-0.4999999999999998,-0.9659258262890684,0.2588190451025203,3.7839623353606284,2.7421295147550726,42.99,0
49.9,8.72,1.0,1.0,1.0,10,6,21,49.9,0.17474949899799602,1.0,1.0,1,0,0,-0.8660254037844386,0.5000000000000001,-0.7071067811865477,0.7071067811865474,3.929862923556477,2.2741856184723477,49.9,1
59.9,11.92,1.0,1.0,1.0,1,6,22,59.9,0.1989983305509182,1.0,1.0,1,0,0,0.49999999999999994,0.8660254037844387,-0.5000000000000004,0.8660254037844384,4.109233174715851,2.558776498354456,59.9,0
234.0,18.35,1.0,1.0,1.0,5,0,19,234.0,0.07841880341880343,1.0,1.0,0,0,0,0.49999999999999994,-0.8660254037844387,-0.9659258262890684,0.2588190451025203,5.459585514144159,2.962692419475791,234.0,0
99.9,9.51,1.0,1.0,1.0,1,3,14,99.9,0.09519519519519519,1.0,1.0,0,1,0,0.49999999999999994,0.8660254037844387,-0.4999999999999997,-0.8660254037844388,4.6141299273595635,2.3523271848888596,99.9,0
38.79,18.37,1.0,1.0,1.0,8,4,13,38.79,0.4735756638308843,1.0,1.0,0,1,0,-0.8660254037844385,-0.5000000000000004,-0.2588190451025208,-0.9659258262890683,3.683615624438837,2.9637254774189046,38.79,0
61.9,13.55,1.0,1.0,1.0,3,3,19,61.9,0.2189014539579968,1.0,1.0,0,0,0,1.0,6.123233995736766e-17,-0.9659258262890684,0.2588190451025203,4.141546163706395,2.6775909936175015,61.9,0
164.9,13.81,1.0,1.0,1.0,7,1,23,164.9,0.0837477258944815,1.0,1.0,0,0,0,-0.4999999999999997,-0.8660254037844388,-0.25881904510252157,0.9659258262890681,5.111385197196399,2.6953026282797072,164.9,0
249.9,78.77,1.0,1.0,1.0,7,0,14,249.9,0.31520608243297316,1.0,1.0,0,1,0,-0.4999999999999997,-0.8660254037844388,-0.4999999999999997,-0.8660254037844388,5.525054453372377,4.379147493923038,249.9,0
139.0,17.68,1.0,1.0,1.0,5,1,20,139.0,0.12719424460431655,1.0,1.0,0,0,0,0.49999999999999994,-0.8660254037844387,-0.8660254037844386,0.5000000000000001,4.941642422609304,2.9274534328006965,139.0,0
55.0,15.49,1.0,1.0,1.0,8,1,18,55.0,0.28163636363636363,1.0,1.0,0,1,0,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,4.02535169073515,2.8027541365715076,55.0,0
95.0,8.26,1.0,1.0,1.0,5,4,3,95.0,0.08694736842105263,1.0,1.0,0,0,0,0.49999999999999994,-0.8660254037844387,0.7071067811865476,0.7071067811865476,4.564348191467836,2.225704048658088,95.0,0
72.9,16.48,1.0,1.0,1.0,6,4,20,72.9,0.2260631001371742,1.0,1.0,0,0,0,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5000000000000001,4.302712827954156,2.8610573702273894,72.9,0
129.0,45.36,1.0,1.0,1.0,1,4,23,129.0,0.3516279069767442,1.0,1.0,0,0,0,0.49999999999999994,0.8660254037844387,-0.25881904510252157,0.9659258262890681,4.867534450455582,3.836437018471551,129.0,0
89.9,27.17,1.0,1.0,1.0,11,4,14,89.9,0.3022246941045606,1.0,1.0,0,1,1,-0.5000000000000004,0.8660254037844384,-0.4999999999999997,-0.8660254037844388,4.509760001183433,3.338257581888281,89.9,0
98.7,29.3,2.0,2.0,1.0,7,0,8,49.35,0.2968591691995947,2.0,0.5,0,0,0,-0.4999999999999997,-0.8660254037844388,0.8660254037844387,-0.4999999999999998,4.602165676967792,3.4111477125153233,197.4,0
109.9,9.14,1.0,1.0,1.0,11,1,15,109.9,0.08316651501364877,1.0,1.0,0,1,1,-0.5000000000000004,0.8660254037844384,-0.7071067811865471,-0.7071067811865479,4.7086288943563215,2.316487998163037,109.9,0
49.9,8.72,1.0,1.0,1.0,6,6,19,49.9,0.17474949899799602,1.0,1.0,1,0,0,1.2246467991473532e-16,-1.0,-0.9659258262890684,0.2588190451025203,3.929862923556477,2.2741856184723477,49.9,0
173.0,31.88,1.0,1.0,1.0,1,3,20,173.0,0.18427745664739884,1.0,1.0,0,0,0,0.49999999999999994,0.8660254037844387,-0.8660254037844386,0.5000000000000001,5.159055299214529,3.492864570187979,173.0,0
19.9,12.8,1.0,1.0,1.0,7,6,14,19.9,0.6432160804020102,1.0,1.0,1,1,0,-0.4999999999999997,-0.8660254037844388,-0.4999999999999997,-0.8660254037844388,3.039749158970765,2.624668592163159,19.9,0
59.9,17.67,1.0,1.0,1.0,8,3,20,59.9,0.294991652754591,1.0,1.0,0,0,0,-0.8660254037844385,-0.5000000000000004,-0.8660254037844386,0.5000000000000001,4.109233174715851,2.9269179575536315,59.9,0
38.79,12.93,1.0,1.0,1.0,8,5,8,38.79,0.3333333333333333,1.0,1.0,1,0,0,-0.8660254037844385,-0.5000000000000004,0.8660254037844387,-0.4999999999999998,3.683615624438837,2.6340447877917144,38.79,0
19.99,7.78,1.0,1.0,1.0,11,4,8,19.99,0.38919459729864936,1.0,1.0,0,0,1,-0.5000000000000004,0.8660254037844384,0.8660254037844387,-0.4999999999999998,3.0440461338325417,2.1724764076470255,19.99,0
227.4,71.1,6.0,1.0,1.0,3,3,16,37.9,0.312664907651715,6.0,0.16666666666666666,0,1,0,1.0,6.123233995736766e-17,-0.8660254037844385,-0.5000000000000004,5.431098477781855,4.278054044290903,1364.4,0
45.9,9.34,1.0,1.0,1.0,1,2,21,45.9,0.20348583877995643,1.0,1.0,0,0,0,0.49999999999999994,0.8660254037844387,-0.7071067811865477,0.7071067811865474,3.8480176754522337,2.336019869080283,45.9,0
59.89,19.61,1.0,1.0,1.0,6,1,22,59.89,0.3274336283185841,1.0,1.0,0,0,0,1.2246467991473532e-16,-1.0,-0.5000000000000004,0.8660254037844384,4.109068957620483,3.0257763949023677,59.89,0
122.99,14.61,1.0,1.0,1.0,1,5,11,122.99,0.11879014554028783,1.0,1.0,1,1,0,0.49999999999999994,0.8660254037844387,0.258819045102521,-0.9659258262890682,4.820200917191751,2.7479117345273405,122.99,0
48.0,17.93,1.0,1.0,1.0,4,0,21,48.0,0.37354166666666666,1.0,1.0,0,0,0,0.8660254037844387,-0.4999999999999998,-0.7071067811865477,0.7071067811865474,3.8918202981106265,2.9407479652212314,48.0,0
97.0,14.76,1.0,1.0,1.0,5,2,9,97.0,0.15216494845360826,1.0,1.0,0,1,0,0.49999999999999994,-0.8660254037844387,0.7071067811865476,-0.7071067811865475,4.584967478670572,2.757475084429733,97.0,0
117.48,18.1,1.0,1.0,1.0,10,1,15,117.48,0.15406877766428329,1.0,1.0,0,1,0,-0.8660254037844386,0.5000000000000001,-0.7071067811865471,-0.7071067811865479,4.774744169959543,2.9496883350525844,117.48,0
299.99,11.11,1.0,1.0,1.0,12,5,18,299.99,0.03703456781892729,1.0,1.0,1,1,1,-2.4492935982947064e-16,1.0,-1.0,-1.8369701987210297e-16,5.707077041605631,2.494031557565001,299.99,0
99.0,15.44,1.0,1.0,1.0,12,3,18,99.0,0.15595959595959596,1.0,1.0,0,1,1,-2.4492935982947064e-16,1.0,-1.0,-1.8369701987210297e-16,4.605170185988092,2.7997173896280336,99.0,0
29.9,15.1,1.0,1.0,1.0,8,4,10,29.9,0.5050167224080268,1.0,1.0,0,1,0,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,-0.8660254037844387,3.4307561839036995,2.7788192719904172,29.9,0
553.8,38.38,2.0,1.0,1.0,1,0,16,276.9,0.06930299747201156,2.0,0.5,0,1,0,0.49999999999999994,0.8660254037844387,-0.8660254037844385,-0.5000000000000004,6.318607688440676,3.6732580732109796,1107.6,0
39.9,7.39,1.0,1.0,1.0,5,5,15,39.9,0.18521303258145363,1.0,1.0,1,1,0,0.49999999999999994,-0.8660254037844387,-0.7071067811865471,-0.7071067811865479,3.711130063048756,2.127040520479115,39.9,0
159.94,40.39,1.0,1.0,1.0,11,0,23,159.94,0.2525321995748406,1.0,1.0,0,0,1,-0.5000000000000004,0.8660254037844384,-0.25881904510252157,0.9659258262890681,5.081031624717987,3.7230393057606412,159.94,1
239.9,22.13,1.0,1.0,1.0,3,2,2,239.9,0.09224676948728636,1.0,1.0,0,0,0,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,5.484381909620826,3.141130476243348,239.9,0
798.0,48.52,2.0,1.0,1.0,1,5,17,399.0,0.06080200501253133,2.0,0.5,1,1,0,0.49999999999999994,0.8660254037844387,-0.9659258262890683,-0.25881904510252063,6.683360945766275,3.9023766283763406,1596.0,0
144.9,14.13,1.0,1.0,1.0,11,4,1,144.9,0.09751552795031056,1.0,1.0,0,0,1,-0.5000000000000004,0.8660254037844384,0.25881904510252074,0.9659258262890683,4.98292145552874,2.7166795278002644,144.9,0
69.9,18.37,1.0,1.0,1.0,3,6,23,69.9,0.26280400572246065,1.0,1.0,1,0,0,1.0,6.123233995736766e-17,-0.25881904510252157,0.9659258262890681,4.2612704335380815,2.9637254774189046,69.9,0
30.99,19.32,1.0,1.0,1.0,3,6,20,30.99,0.6234269119070668,1.0,1.0,1,0,0,1.0,6.123233995736766e-17,-0.8660254037844386,0.5000000000000001,3.4654233539614268,3.011605622710281,30.99,0
177.99,18.82,1.0,1.0,1.0,12,1,19,177.99,0.1057362773189505,1.0,1.0,0,0,1,-2.4492935982947064e-16,1.0,-0.9659258262890684,0.2588190451025203,5.187329938358409,2.986691528901842,177.99,0
89.9,11.83,1.0,1.0,1.0,2,1,15,89.9,0.13159065628476083,1.0,1.0,0,1,0,0.8660254037844386,0.5000000000000001,-0.7071067811865471,-0.7071067811865479,4.509760001183433,2.551786178627545,89.9,1
95.34,14.98,1.0,1.0,1.0,8,2,21,95.34,0.15712187958883994,1.0,1.0,0,0,0,-0.8660254037844385,-0.5000000000000004,-0.7071067811865477,0.7071067811865474,4.567883601202075,2.7713379403381286,95.34,0
40.5,46.43,1.0,1.0,1.0,5,5,7,40.5,1.1464197530864197,1.0,1.0,1,0,0,0.49999999999999994,-0.8660254037844387,0.9659258262890683,-0.25881904510252063,3.7256934272366524,3.85925493988949,40.5,0
238.0,28.14,1.0,1.0,1.0,5,1,20,238.0,0.11823529411764706,1.0,1.0,0,0,0,0.49999999999999994,-0.8660254037844387,-0.8660254037844386,0.5000000000000001,5.476463551931511,3.3721118007670587,238.0,0
12.25,17.63,1.0,1.0,1.0,2,6,22,12.25,1.4391836734693877,1.0,1.0,1,0,0,0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,2.583997552432231,2.924773184613497,12.25,1
999.0,35.37,1.0,1.0,1.0,2,0,19,999.0,0.035405405405405405,1.0,1.0,0,0,0,0.8660254037844386,0.5000000000000001,-0.9659258262890684,0.2588190451025203,6.907755278982137,3.5937442589988975,999.0,0
259.0,121.2,1.0,1.0,1.0,5,3,11,259.0,0.46795366795366794,1.0,1.0,0,1,0,0.49999999999999994,-0.8660254037844387,0.258819045102521,-0.9659258262890682,5.560681631015528,4.805659046737495,259.0,0
38.0,15.1,1.0,1.0,1.0,11,1,16,38.0,0.3973684210526316,1.0,1.0,0,1,1,-0.5000000000000004,0.8660254037844384,-0.8660254037844385,-0.5000000000000004,3.6635616461296463,2.7788192719904172,38.0,0
59.9,16.18,1.0,1.0,1.0,2,2,14,59.9,0.2701168614357262,1.0,1.0,0,1,0,0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,4.109233174715851,2.8437459165561094,59.9,0
1437.0,34.51,1.0,1.0,1.0,10,0,10,1437.0,0.024015309672929714,1.0,1.0,0,1,0,-0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,7.271008538280992,3.5698143469549963,1437.0,0
85.0,17.73,1.0,1.0,1.0,8,2,13,85.0,0.20858823529411766,1.0,1.0,0,1,0,-0.8660254037844385,-0.5000000000000004,-0.2588190451025208,-0.9659258262890683,4.454347296253507,2.930126516455997,85.0,0
75.0,16.16,1.0,1.0,1.0,12,5,18,75.0,0.21546666666666667,1.0,1.0,1,1,1,-2.4492935982947064e-16,1.0,-1.0,-1.8369701987210297e-16,4.330733340286331,2.8425810940598164,75.0,0
239.99,17.44,1.0,1.0,1.0,11,6,20,239.99,0.07266969457060711,1.0,1.0,1,0,1,-0.5000000000000004,0.8660254037844384,-0.8660254037844386,0.5000000000000001,5.484755438853831,2.914522218128448,239.99,0
14.9,15.23,1.0,1.0,1.0,4,0,21,14.9,1.0221476510067113,1.0,1.0,0,0,0,0.8660254037844387,-0.4999999999999998,-0.7071067811865477,0.7071067811865474,2.766319109226186,2.7868613815264998,14.9,0
95.0,14.84,1.0,1.0,1.0,4,3,21,95.0,0.15621052631578947,1.0,1.0,0,0,0,0.8660254037844387,-0.4999999999999998,-0.7071067811865477,0.7071067811865474,4.564348191467836,2.7625383863862796,95.0,0
39.0,18.23,1.0,1.0,1.0,5,4,9,39.0,0.4674358974358975,1.0,1.0,0,1,0,0.49999999999999994,-0.8660254037844387,0.7071067811865476,-0.7071067811865475,3.6888794541139363,2.9564715596006885,39.0,0
295.0,60.51,1.0,1.0,1.0,2,1,13,295.0,0.2051186440677966,1.0,1.0,0,1,0,0.8660254037844386,0.5000000000000001,-0.2588190451025208,-0.9659258262890683,5.69035945432406,4.119199763220277,295.0,0
179.39999999999998,90.66,6.0,1.0,1.0,1,0,17,29.899999999999995,0.5053511705685619,6.0,0.16666666666666666,0,1,0,0.49999999999999994,0.8660254037844387,-0.9659258262890683,-0.25881904510252063,5.1951766076285235,4.518086079080978,1076.3999999999999,0
59.8,30.2,2.0,1.0,1.0,12,1,20,29.9,0.5050167224080268,2.0,0.5,0,0,1,-2.4492935982947064e-16,1.0,-0.8660254037844386,0.5000000000000001,4.107589788972121,3.4404180948154366,119.6,0
169.78,16.66,2.0,1.0,1.0,6,1,11,84.89,0.09812698786665096,2.0,0.5,0,1,0,1.2246467991473532e-16,-1.0,0.258819045102521,-0.9659258262890682,5.14037617847946,2.8713021951758138,339.56,0
152.0,20.4,1.0,1.0,1.0,3,3,20,152.0,0.13421052631578947,1.0,1.0,0,0,0,1.0,6.123233995736766e-17,-0.8660254037844386,0.5000000000000001,5.030437921392435,3.0633909220278057,152.0,1
88.53,15.37,1.0,1.0,1.0,1,3,19,88.53,0.17361346436236302,1.0,1.0,0,0,0,0.49999999999999994,0.8660254037844387,-0.9659258262890684,0.2588190451025203,4.494573764646065,2.7954503913830435,88.53,0
79.9,13.58,1.0,1.0,1.0,5,3,12,79.9,0.1699624530663329,1.0,1.0,0,1,0,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,4.393213824064446,2.6796507265805123,79.9,0
369.0,24.51,1.0,1.0,1.0,7,6,16,369.0,0.06642276422764228,1.0,1.0,1,1,0,-0.4999999999999997,-0.8660254037844388,-0.8660254037844385,-0.5000000000000004,5.91350300563827,3.23907053215372,369.0,0
52.0,8.52,1.0,1.0,1.0,8,1,22,52.0,0.16384615384615384,1.0,1.0,0,0,0,-0.8660254037844385,-0.5000000000000004,-0.5000000000000004,0.8660254037844384,3.970291913552122,2.253394848803274,52.0,1
79.9,18.71,1.0,1.0,1.0,7,1,15,79.9,0.2341677096370463,1.0,1.0,0,1,0,-0.4999999999999997,-0.8660254037844388,-0.7071067811865471,-0.7071067811865479,4.393213824064446,2.9811261211646287,79.9,0
115.0,16.51,1.0,1.0,1.0,5,0,20,115.0,0.14356521739130437,1.0,1.0,0,0,0,0.49999999999999994,-0.8660254037844387,-0.8660254037844386,0.5000000000000001,4.7535901911063645,2.8627721462977607,115.0,0
64.9,14.03,1.0,1.0,1.0,7,0,11,64.9,0.21617873651771954,1.0,1.0,0,1,0,-0.4999999999999997,-0.8660254037844388,0.258819045102521,-0.9659258262890682,4.188138441508461,2.710048203764883,64.9,0
249.99,37.77,1.0,1.0,1.0,12,1,16,249.99,0.15108604344173768,1.0,1.0,0,1,1,-2.4492935982947064e-16,1.0,-0.8660254037844385,-0.5000000000000004,5.525413097700675,3.657646751682838,249.99,0
85.0,14.2,1.0,1.0,1.0,11,4,19,85.0,0.16705882352941176,1.0,1.0,0,0,1,-0.5000000000000004,0.8660254037844384,-0.9659258262890684,0.2588190451025203,4.454347296253507,2.7212954278522306,85.0,0
92.5,13.67,1.0,1.0,1.0,5,4,7,92.5,0.1477837837837838,1.0,1.0,0,0,0,0.49999999999999994,-0.8660254037844387,0.9659258262890683,-0.25881904510252063,4.537961436294641,2.6858045921548905,92.5,0
13.3,15.1,1.0,1.0,1.0,2,0,10,13.3,1.1353383458646615,1.0,1.0,0,1,0,0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,2.6602595372658615,2.7788192719904172,13.3,0
639.0,31.2,1.0,1.0,1.0,4,0,23,639.0,0.048826291079812206,1.0,1.0,0,0,0,0.8660254037844387,-0.4999999999999998,-0.25881904510252157,0.9659258262890681,6.461468176353717,3.4719664525503626,639.0,0
250.0,110.85,5.0,1.0,1.0,6,0,18,50.0,0.44339999999999996,5.0,0.2,0,1,0,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,5.5254529391317835,4.717158687936139,1250.0,0
50.0,12.79,1.0,1.0,1.0,3,5,23,50.0,0.25579999999999997,1.0,1.0,1,0,0,1.0,6.123233995736766e-17,-0.25881904510252157,0.9659258262890681,3.9318256327243257,2.6239436918052106,50.0,0
54.4,9.34,1.0,1.0,1.0,2,5,16,54.4,0.17169117647058824,1.0,1.0,1,1,0,0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004,4.014579593753238,2.336019869080283,54.4,0
255.0,26.82,1.0,1.0,1.0,8,4,19,255.0,0.1051764705882353,1.0,1.0,0,0,0,-0.8660254037844385,-0.5000000000000004,-0.9659258262890684,0.2588190451025203,5.545177444479562,3.325755186495297,255.0,0
165.0,19.03,1.0,1.0,1.0,3,2,12,165.0,0.11533333333333334,1.0,1.0,0,1,0,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,5.111987788356544,2.997231149677727,165.0,0
199.8,33.56,2.0,2.0,2.0,4,5,17,99.9,0.16796796796796798,1.0,1.0,1,1,0,0.8660254037844387,-0.4999999999999998,-0.9659258262890683,-0.25881904510252063,5.302309387817574,3.542696943935855,399.6,0
151.0,15.72,1.0,1.0,1.0,5,5,13,151.0,0.10410596026490067,1.0,1.0,1,1,0,0.49999999999999994,-0.8660254037844387,-0.2588190451025208,-0.9659258262890683,5.0238805208462765,2.8166056076565553,151.0,0
41.3,15.1,1.0,1.0,1.0,11,4,16,41.3,0.3656174334140436,1.0,1.0,0,1,1,-0.5000000000000004,0.8660254037844384,-0.8660254037844385,-0.5000000000000004,3.744787086052232,2.7788192719904172,41.3,0
